off_id,count2,tstick1,sstick1,tstick2,sstick2,tripfreq,avedur,centdist,subcendist,eat,recrea,cult,finan,dailyser,transport,work,reside,poi_entro,metrosta4,busstop4,busroute,roadden3,junden3,oldage,highage,midage,adult,youth,juveni,female,houseprice,pop,popden
1411,33,0.144005622,0.113170745,0.387470109,5918.485865,9,0.306587605,26.17182952,12.4674991,5,0,2,0,3,1,3,5,2.420082,0,4,26,16.0213,112,0.046454001,0.158256993,0.280815989,0.359578013,0.142260998,0.0271693,0.503843009,31118,8154,32618
1413,83,0.167975634,0.228741095,0.47134687,12026.86474,8.421686747,0.496807165,25.4269176,12.11095989,8,30,2,10,26,17,25,1,2.576663,0,8,48,11.4848,64,0.056246601,0.139841005,0.280196011,0.380632997,0.127609998,0.024616901,0.499792993,31355,9834,39338
1414,388,0.164731522,0.132595716,0.452104098,6939.07914,8.291237113,0.377096202,25.06112283,11.96009018,26,29,3,5,43,17,5,4,2.488654,0,4,57,9.322,68,0.057095699,0.132971004,0.271753997,0.392839998,0.125874996,0.024018601,0.496163994,31000,9771,39084
1435,57,0.155646351,0.07808523,0.423330276,4107.002379,9,0.415095126,18.8607104,11.01057697,6,0,5,0,13,2,10,0,2.102025,0,1,8,9.54368,44,0.0124095,0.108117998,0.226324007,0.380668998,0.209655002,0.0574391,0.367155999,34838,3598,14392
1436,51,0.189522572,0.095414355,0.52468235,5011.297341,8.058823529,0.498508689,18.66167559,10.80722687,4,2,1,0,14,0,8,0,1.805289,0,3,8,7.8778,32,0.0124595,0.104261003,0.192154005,0.346080989,0.270052999,0.0592275,0.36944899,35358,4364,17456
1437,37,0.168212137,0.071468692,0.469477432,3746.71266,7.378378378,0.411099362,18.47403245,10.36104486,13,2,7,6,14,5,10,0,2.6232,0,3,9,8.17716,56,0.00817229,0.0666802,0.106821001,0.262910992,0.500756979,0.078055203,0.352189988,35034,5737,22948
1444,405,0.163542427,0.115755071,0.445509844,6095.17288,7.817283951,0.291213558,17.50748548,7.432155629,11,11,2,4,51,12,2,4,2.196214,1,6,20,18.6998,172,0.043382902,0.102145001,0.252140999,0.384858012,0.189587995,0.026323199,0.494062006,44638,17062,68250
1445,72,0.19694855,0.15657899,0.559879855,8238.552474,9.347222222,0.641635405,17.42250806,7.05634717,33,31,7,3,67,13,12,2,2.374788,1,8,8,15.0662,176,0.043205202,0.101575002,0.254925996,0.403005004,0.167243004,0.0273865,0.49694699,44305,18287,73146
1447,95,0.158882662,0.114246205,0.436162626,6013.23878,9.789473684,0.461015929,17.29471784,6.356274975,21,27,4,1,41,9,26,1,2.412616,0,3,36,13.4249,76,0.043525301,0.10227,0.267589986,0.415089995,0.140123993,0.029464699,0.485242993,40569,15998,63992
1448,14,0.100924437,0.088907545,0.272834611,4682.175952,5.285714286,0.276899849,17.25221737,6.03799053,36,23,1,0,24,1,8,1,2.064335,0,3,10,13.431,116,0.0421101,0.101406001,0.267749995,0.411092997,0.139170006,0.0291043,0.473327994,39075,15390,61560
1465,126,0.147359391,0.062149131,0.399766119,3266.069655,9.142857143,0.35489235,16.5538631,6.774510843,0,1,0,0,0,0,9,0,0.468996,0,1,10,11.4956,88,0.023411799,0.109777004,0.258895993,0.452241987,0.134322003,0.026251299,0.412261993,42214,5136,20542
1473,52,0.152016731,0.06928361,0.41699728,3636.685819,7.576923077,0.440666253,16.66484544,10.01672511,3,1,3,1,4,10,1,1,2.471252,0,9,19,15.4807,132,0.0298508,0.075955398,0.215103999,0.528119028,0.122250997,0.0153971,0.445749015,46171,9098,36390
1474,51,0.176624274,0.076489675,0.474690859,4008.346118,8.098039216,0.380130942,16.67453328,10.45896171,0,5,2,4,12,4,1,1,2.353526,0,13,21,10.9412,60,0.0242359,0.071730599,0.199858993,0.534740984,0.137814,0.0210461,0.433371007,44438,8543,34171
1475,13,0.14608642,0.066119916,0.391165954,3471.302111,7.153846154,0.28936853,16.69919298,10.9061899,20,3,1,0,3,8,3,0,1.966264,0,7,20,9.79428,44,0.023148499,0.068771102,0.196278006,0.522562981,0.159183994,0.0233803,0.388987988,42728,7808,31232
1477,29,0.126939769,0.056498759,0.33786759,2959.021928,6.896551724,0.311883883,16.79312415,10.78641696,0,0,0,0,0,0,2,0,0,0,4,9,15.2204,100,0.022038,0.076443501,0.196392,0.486070991,0.189374,0.0272801,0.350899994,39329,9764,39057
1481,92,0.159915258,0.126138306,0.424437212,6606.213669,8.065217391,0.492014969,17.15520224,10.58001816,2,39,0,0,6,0,1,4,1.245815,0,10,39,26.9057,304,0.032021798,0.082478501,0.194997996,0.464868009,0.195676997,0.0289107,0.391283005,34320,11570,46281
1483,111,0.172132937,0.164059838,0.46518844,8563.917484,7.396396396,0.378831819,17.41972837,10.61752236,148,21,6,0,127,0,10,1,1.612368,0,2,14,12.045,64,0.0161504,0.055811699,0.158123001,0.521863997,0.217721,0.025622001,0.373140007,35819,11395,45580
1520,145,0.197062959,0.12718362,0.537459696,6660.376884,7.862068966,0.387941443,25.46639451,11.8146038,15,7,2,3,32,2,6,3,2.328025,0,4,50,18.6965,176,0.040963002,0.134472996,0.255322993,0.391613007,0.157411993,0.026690099,0.463187009,31141,7384,29538
1525,11,0.085621178,0.105738861,0.232409634,5518.940976,8.090909091,0.223616439,23.63674987,11.13224602,1,1,3,1,5,5,11,1,2.449215,0,1,18,9.54508,84,0.043583199,0.105567999,0.279807001,0.437756985,0.115644999,0.019862801,0.494771987,35043,8737,34949
1532,14,0.080207999,0.074185719,0.213500218,3870.548623,9.214285714,0.213497487,21.3053542,11.09079598,2,4,1,0,5,12,1,3,2.259181,0,5,11,7.32984,36,0.0421344,0.081135601,0.35739699,0.437653989,0.085998997,0.0190331,0.496574014,40788,7384,29536
1543,78,0.161267974,0.07368408,0.433915156,3867.729492,8.217948718,0.486612209,18.40563084,10.5263706,0,2,1,0,4,0,20,0,1.183089,0,2,7,8.69364,36,0.0117719,0.111850999,0.243081003,0.403946996,0.183880001,0.0473928,0.352490991,35396,4953,19814
1549,34,0.162513634,0.108120001,0.434919793,5669.467524,6.676470588,0.292480415,17.36253671,8.369359703,0,0,0,0,3,3,2,2,1.970951,0,7,10,13.7551,132,0.0327144,0.097443402,0.269560009,0.384454012,0.168659002,0.027404301,0.449122995,40730,11295,45182
1550,23,0.154474094,0.055723301,0.41465351,2916.935339,7,0.244499828,17.23338098,7.943631407,40,13,4,2,30,15,9,1,2.404277,0,9,16,16.0418,140,0.039104801,0.096982703,0.281996995,0.37696901,0.165261999,0.0244874,0.488761991,40772,12905,51621
1551,16,0.133679602,0.043346287,0.360663829,2276.642057,6,0.277692529,17.11786082,7.527043113,42,51,8,4,57,16,4,2,2.344356,2,7,16,18.4224,176,0.047149502,0.107334003,0.288601011,0.372278005,0.154978007,0.024514601,0.500135005,41414,14432,57726
1552,115,0.140438234,0.147224699,0.382070614,7744.69702,9.443478261,0.398367855,17.01625393,7.121199064,17,16,4,5,31,11,14,1,2.608818,2,3,20,16.9538,144,0.052371401,0.116207004,0.282205999,0.381467015,0.146753997,0.023195099,0.502924979,42693,15681,62726
1553,306,0.134973094,0.103532896,0.377720589,5448.146775,9.366013072,0.515131686,16.92881086,6.728043861,10,15,3,3,33,13,7,2,2.501211,2,6,22,15.2778,128,0.0498899,0.110211,0.267176986,0.400626987,0.145711005,0.024121899,0.499846011,43845,16984,67936
1554,896,0.157001889,0.127998069,0.432542769,6749.582647,9.270089286,0.348171445,16.85575201,6.349934825,33,309,34,14,91,24,35,2,2.005989,2,7,62,18.2354,204,0.047431398,0.104992002,0.256134987,0.418206006,0.143974006,0.0239677,0.493333995,43837,16138,64554
1561,226,0.168263678,0.108789418,0.458590845,5735.553536,7.907079646,0.428143574,16.54519869,4.439297119,3,2,0,0,6,1,15,0,1.759776,0,1,12,16.0536,132,0.0147717,0.082245603,0.187075004,0.390897989,0.208112001,0.0422616,0.345638007,37085,6363,25452
1572,64,0.1339405,0.072634331,0.358431353,3809.568938,9.65625,0.252482756,16.0121487,6.067407839,0,1,0,0,4,9,0,0,1.198117,0,3,9,8.54888,52,0.0255807,0.101751998,0.244461,0.479084998,0.120343,0.021848399,0.446949005,38370,5438,21751
1579,51,0.159198073,0.083484849,0.433447234,4360.708703,7.176470588,0.252675289,16.19124503,8.899388996,0,0,0,0,0,3,0,2,0.970951,0,6,17,6.72012,20,0.038767599,0.095179401,0.221196994,0.494237006,0.126828998,0.0186453,0.448026001,46443,10095,40378
1580,148,0.161645229,0.082552619,0.45267388,4312.310895,7.743243243,0.263827948,16.17032473,9.340996874,8,2,0,2,5,15,2,1,2.266054,0,7,17,7.16416,20,0.033011999,0.086493,0.207447007,0.509495974,0.135664999,0.0167436,0.461692989,43254,10522,42086
1581,173,0.158081772,0.06699516,0.439093402,3515.370054,8.809248555,0.48116658,16.16485039,9.788223571,3,1,2,3,8,12,3,2,2.579104,0,9,26,14.553,120,0.0308007,0.083760902,0.207804993,0.508737028,0.139164999,0.023435101,0.459331989,42937,9308,37233
1582,85,0.159581929,0.105451799,0.433598381,5524.997411,5.976470588,0.256851963,16.17483769,10.24033294,1,1,1,0,6,8,4,3,2.407268,0,15,26,16.8355,160,0.0269062,0.078884304,0.206092,0.507860005,0.147735,0.0260964,0.457024008,42417,8914,35658
1583,118,0.124785799,0.06340584,0.342902533,3317.678668,7.627118644,0.324740646,16.20025804,10.54619706,14,10,3,2,23,10,4,1,2.538471,0,10,30,12.8045,100,0.0251339,0.070946403,0.210593,0.482376993,0.168867007,0.034573801,0.436358005,40798,8283,33132
1584,58,0.101899475,0.048295574,0.277445882,2528.97767,7.775862069,0.242040078,16.24103897,10.41008025,4,10,0,5,17,9,0,0,2.155835,0,4,13,9.0592,48,0.0248935,0.069567703,0.213098004,0.46251899,0.182318002,0.039094999,0.427190989,39163,7848,31391
1585,43,0.106570139,0.049656826,0.284537014,2599.644544,7,0.284560155,16.29706517,10.29646877,0,1,0,1,0,1,20,0,0.765364,0,3,6,17.6838,108,0.022342499,0.071545102,0.191283002,0.458101988,0.224334002,0.039449301,0.392475009,38270,8929,35718
1589,339,0.164148044,0.182782805,0.450058995,9551.003918,9.648967552,0.401594853,16.66992137,10.08004279,1,7,0,1,0,3,28,0,1.34662,0,9,40,24.8807,168,0.0158999,0.055527098,0.122060999,0.476732999,0.290472001,0.055989299,0.339978993,37572,11126,44506
1590,104,0.180135413,0.197201022,0.485741743,10290.93956,7.884615385,0.286992702,16.79908523,10.08735649,6,17,3,1,22,2,2,1,2.201943,0,5,11,14.0804,68,0.0115594,0.046668001,0.116323002,0.509154975,0.281636,0.0344381,0.356875002,38798,10257,41028
1631,433,0.155810582,0.130732979,0.424611309,6836.956345,8.870669746,0.386114155,24.01402333,10.86130781,10,4,2,1,13,6,7,3,2.670494,0,5,70,8.49252,36,0.0418915,0.105558999,0.273764014,0.430289,0.124766998,0.022854401,0.479009986,32502,7993,31972
1651,83,0.193072299,0.069150777,0.536209044,3638.950925,6.939759036,0.480398027,17.95294117,10.043712,10,0,1,0,11,1,14,0,1.842535,0,2,7,9.28852,48,0.0110974,0.113540001,0.250586987,0.417457998,0.166269004,0.035405301,0.339646995,35236,4595,18380
1656,25,0.258433229,0.070568914,0.70315251,3704.887699,4.92,0.400800556,17.02841131,8.571208933,0,0,0,0,0,0,0,0,0,0,4,8,8.67344,60,0.0309199,0.108314998,0.219793007,0.411655009,0.191055,0.029789001,0.313032001,40087,9414,37656
1662,451,0.160569841,0.119422618,0.449175444,6290.139517,8.875831486,0.429689688,16.36023307,6.02463369,19,83,3,5,24,18,12,1,2.188621,1,5,75,16.3226,132,0.0501558,0.106886998,0.255423009,0.424214989,0.134948,0.022495801,0.496767998,45552,15746,62983
1663,229,0.164288873,0.132335363,0.454042608,6952.40804,9.751091703,0.451489554,16.29996825,5.643696412,1,7,1,1,20,7,16,1,2.241155,0,7,19,11.6283,92,0.049142599,0.099374101,0.247365996,0.41296801,0.153320998,0.025906799,0.474209994,44430,14299,57194
1664,103,0.172002633,0.111452475,0.482759973,5862.398435,9.805825243,0.471199265,16.25486709,5.282651539,46,32,8,4,36,20,13,0,2.494952,0,7,11,7.81956,60,0.0442609,0.092832901,0.228764996,0.404569,0.177307993,0.026977699,0.450033009,44044,12799,51197
1667,227,0.16784788,0.1137919,0.463772337,6004.651208,7.881057269,0.360208438,16.21159835,4.36711593,0,0,3,0,1,3,5,1,2.075869,0,3,10,23.3701,228,0.0082393,0.0542643,0.087432504,0.305249006,0.554500997,0.051606301,0.314502001,40878,8453,33813
1669,85,0.134284305,0.109211783,0.376852628,5760.729508,8.282352941,0.380962278,16.06313863,3.960037591,3,3,0,1,19,3,15,1,2.078994,0,2,22,16.1259,156,0.0172415,0.082315996,0.181348994,0.371190012,0.228323996,0.044926401,0.341856003,37506,6268,25072
1680,50,0.168214534,0.08481853,0.450916797,4449.377963,8.16,0.354722974,15.51353373,5.72607865,2,0,0,0,1,16,5,0,1.351227,0,5,23,8.01616,32,0.023167601,0.097240098,0.255697995,0.455839992,0.141203001,0.024928899,0.412817001,38375,5562,22247
1681,24,0.140391562,0.120580411,0.380092508,6326.671876,8.166666667,0.332202788,15.55930684,6.110898035,0,0,0,0,2,4,1,1,1.75,0,8,12,9.69956,128,0.0284153,0.098717801,0.264609993,0.453384012,0.131541997,0.0250306,0.422562987,40440,5890,23561
1682,59,0.166497058,0.078041358,0.455230494,4083.811507,6.694915254,0.271133195,15.62095803,6.511387938,34,18,4,3,44,4,11,1,2.316997,0,4,11,4.06464,28,0.036209699,0.101173997,0.267569989,0.455166012,0.118624002,0.023334401,0.431629986,44089,6766,27066
1685,99,0.141538191,0.066050727,0.379443294,3451.946879,7.464646465,0.271910346,15.78276773,7.782253346,3,3,0,0,5,3,7,0,2.224423,0,3,12,11.1256,96,0.042646099,0.104038,0.228127003,0.472425997,0.123181,0.0202654,0.431721985,48401,9034,36137
1690,123,0.104561725,0.049316715,0.283583341,2580.097331,7.666666667,0.319633839,15.67516152,10.04186027,1,0,0,0,2,5,7,3,2.057924,0,9,17,13.1859,128,0.030387601,0.085284702,0.207398996,0.487780005,0.146779999,0.031592,0.456263989,41888,8803,35213
1691,56,0.158241522,0.067362263,0.429472287,3527.967037,6.625,0.318156538,15.70139086,10.06939674,2,1,4,0,2,4,2,2,2.675698,0,6,26,13.5006,120,0.023574401,0.069433898,0.186552003,0.442763001,0.204521,0.046113499,0.428002,41065,8491,33965
1695,43,0.120095646,0.049920257,0.315347777,2608.57561,6.325581395,0.333916528,15.96325844,9.642756052,1,3,8,1,3,1,32,0,1.665531,1,5,11,21.7384,196,0.018922901,0.058761202,0.116010003,0.446585,0.352115989,0.065008603,0.336522996,38389,8523,34091
1696,306,0.14471635,0.143794367,0.399177363,7514.497693,5.928104575,0.340887401,16.06700365,9.598450013,1,1,1,3,11,5,61,1,1.437636,1,6,30,23.8505,256,0.00916404,0.0428789,0.082694203,0.462985992,0.372851998,0.071084604,0.277644992,38740,9416,37665
1739,948,0.147542604,0.12419502,0.399691626,6515.240621,9.152953586,0.351461055,23.67940384,10.38007363,5,16,3,0,15,2,3,1,2.253569,0,6,58,7.15404,48,0.046237901,0.0985981,0.291400999,0.433533013,0.106144004,0.0235992,0.476588011,32752,6793,27173
1747,241,0.167431542,0.144628991,0.469817745,7548.831143,7.037344398,0.366652315,20.85588834,10.03459966,0,4,0,0,2,1,5,3,2.149255,1,3,24,7.11068,24,0.053169101,0.076079801,0.288857996,0.466197997,0.108056001,0.0147246,0.489369988,45133,8380,33520
1748,71,0.124746553,0.0951715,0.351391547,4990.822696,8.225352113,0.356718134,20.53046072,10.10255403,13,14,5,1,24,3,1,1,2.296593,1,6,30,7.66716,44,0.055250999,0.074459702,0.318619996,0.453186989,0.094261996,0.0136254,0.490262002,43325,7078,28312
1750,50,0.152235051,0.100462921,0.425971851,5245.234055,7.78,0.412703061,19.90133904,10.31011219,4,6,6,1,10,2,5,0,2.561111,1,2,17,12.1174,72,0.042578299,0.067369699,0.28608501,0.449025005,0.108370997,0.024084801,0.459762007,40952,6962,27847
1769,25,0.157734144,0.081478209,0.423721598,4300.65028,7.56,0.442008076,15.94259505,6.141307013,1,6,7,7,13,14,15,0,2.567363,2,5,5,11.1116,76,0.059696302,0.114196002,0.28026101,0.399517,0.12658,0.020391401,0.507304013,46159,14928,59712
1770,47,0.138468528,0.115252163,0.39564071,6064.461421,8.914893617,0.382526479,15.8649953,5.724574213,103,147,19,10,104,17,100,2,2.413522,1,4,63,13.4186,60,0.053395901,0.106778003,0.263478011,0.419678003,0.129339993,0.020078899,0.501002014,47799,14508,58033
1777,390,0.155827847,0.116716138,0.435824699,6157.05975,8.705128205,0.421196117,15.58220926,3.486608171,0,12,0,0,4,0,3,1,1.533206,0,2,16,13.3813,144,0.024690799,0.089471199,0.197476998,0.364969999,0.214039996,0.043943498,0.357398003,38615,5579,22314
1788,294,0.161505019,0.074347651,0.44774397,3903.343052,8.326530612,0.307518185,15.01501088,5.409483849,0,0,0,0,0,0,0,0,0,0,3,15,9.18632,48,0.017646899,0.0887063,0.262921989,0.444986999,0.163368002,0.026738301,0.376796991,39301,5533,22132
1797,25,0.117776623,0.040188615,0.319701238,2108.977273,6.76,0.28805251,15.16486125,9.394594101,0,0,0,0,0,0,0,0,0,0,5,5,15.8094,192,0.047320001,0.105770998,0.224691004,0.461979985,0.132038996,0.0291127,0.461576015,43035,9923,39694
1798,194,0.16258261,0.110558865,0.451993006,5802.59447,7.840206186,0.359661924,15.17550668,9.768097602,0,4,2,0,6,2,20,0,1.689751,0,4,6,19.7205,240,0.037245099,0.095459104,0.211088002,0.471675992,0.14147,0.0338163,0.456128001,41849,9594,38378
1804,50,0.118955733,0.090147822,0.32172113,4709.897453,6.54,0.226750823,15.57992044,9.099490153,0,0,0,0,0,0,43,0,0,1,8,31,29.2651,308,0.00821077,0.043228999,0.085011899,0.430350989,0.380867988,0.100419,0.289243996,39723,8058,32232
1848,134,0.164557222,0.145842506,0.446256616,7627.532871,7.350746269,0.379646634,22.97360998,9.766896003,4,26,2,0,14,4,5,2,2.199135,0,2,57,17.3553,144,0.0494662,0.096682303,0.284640014,0.437225014,0.112433001,0.024152501,0.480955988,33819,6243,24972
1852,51,0.179259483,0.185812945,0.509793541,9700.605412,7.058823529,0.497508857,21.51542961,9.479762043,11,63,0,0,3,7,6,1,1.495141,1,1,36,8.6722,56,0.0457936,0.0891122,0.239966005,0.491472006,0.109283999,0.0186827,0.485707998,41546,7285,29141
1858,13,0.172868807,0.124750498,0.51945663,6568.495793,9.461538462,0.304580498,19.50907854,9.827325917,2,3,0,0,3,1,21,0,1.448609,0,3,17,5.30244,16,0.040814701,0.064556703,0.285349011,0.445345998,0.096412197,0.0272159,0.463034987,40421,6534,26137
1859,75,0.193758176,0.139505752,0.534692261,7297.067811,7.506666667,0.343811678,19.19989283,9.972198474,5,8,2,0,6,2,6,0,2.4138,0,3,15,6.01624,16,0.0311256,0.065402299,0.207074001,0.371176004,0.161030993,0.038803302,0.440609008,40041,6566,26263
1861,18,0.158669847,0.04566967,0.443376696,2388.38326,6.888888889,0.197716121,18.60643337,10.32867648,0,0,0,0,1,1,2,0,1.5,0,1,12,3.30494,4,0.024975199,0.082357697,0.187177002,0.357704997,0.250968009,0.047047298,0.396656007,39854,4953,19810
1864,11,0.193178002,0.070268836,0.519090113,3655.102246,6.636363636,0.228670555,17.78467261,9.634457416,0,0,0,0,0,0,2,0,0,0,1,12,8.1326,36,0.018227899,0.108266003,0.241467997,0.408235997,0.169137001,0.041583002,0.352506012,33462,4769,19076
1867,94,0.155489565,0.092487613,0.443927029,4848.521825,7.670212766,0.481399186,17.05549169,9.084024247,8,9,0,0,42,3,13,0,1.816892,0,1,16,11.4368,44,0.0104205,0.116117001,0.241630003,0.423509985,0.171648994,0.039198902,0.335572988,33111,5513,22054
1871,40,0.215139894,0.107055783,0.594984806,5632.609391,9.25,0.577982413,16.24859233,8.652144365,0,0,0,0,1,0,2,0,0.918296,0,2,6,15.4718,192,0.0277027,0.112669997,0.239839002,0.406049997,0.179013997,0.0283082,0.387118012,39283,8327,33307
1878,10,0.109661281,0.076806817,0.288402484,4046.817879,8,0.481136986,15.37006591,5.453924159,35,23,4,4,46,11,10,0,2.377472,1,4,63,18.6319,104,0.057592001,0.105594002,0.273656994,0.422733992,0.120321997,0.017802401,0.504674971,50571,13237,52948
1904,715,0.117321222,0.049975694,0.317708582,2619.276827,9.622377622,0.365222561,14.6709013,8.756588322,0,0,0,0,0,0,0,0,0,0,3,4,9.15196,64,0.078563601,0.139080003,0.259804994,0.413778991,0.101952001,0.017149201,0.481954992,44129,11267,45068
1909,114,0.121797517,0.073975731,0.330099529,3878.468481,7.280701754,0.35712855,14.8104786,8.833385777,2,1,1,0,1,2,8,1,2.25,1,10,38,18.9548,144,0.0134873,0.055234302,0.098812103,0.428970009,0.432072997,0.067632303,0.334987998,39107,6714,26856
1910,49,0.134495969,0.068502091,0.368538259,3581.226325,7.102040816,0.490169131,14.8886958,8.727897952,28,7,0,1,8,10,31,0,2.131366,1,4,11,19.9725,188,0.0135853,0.062903002,0.122984998,0.426988006,0.387196004,0.077233396,0.326510996,37236,4146,16583
1911,156,0.144455913,0.111052502,0.396618885,5800.764502,9.230769231,0.591639678,14.98319889,8.650069424,0,1,0,0,3,5,27,0,1.149189,1,6,21,16.9536,168,0.0134607,0.063008703,0.136170998,0.386110008,0.317470014,0.125751004,0.341102004,39464,4933,19732
1957,200,0.146013971,0.139685812,0.401711947,7308.357365,8.61,0.340935286,22.26789942,9.167256214,34,61,7,6,59,8,13,1,2.327013,0,7,56,26.0253,196,0.049610101,0.106195003,0.260033011,0.436735988,0.127014995,0.022686301,0.481451988,34220,5752,23007
1966,36,0.128786849,0.114969983,0.351002179,6039.465403,6.805555556,0.280816682,19.12184603,9.346349872,0,0,0,0,1,2,2,0,1.521928,0,2,4,14.6186,140,0.041239299,0.069597803,0.280649006,0.445432007,0.098704197,0.027075101,0.463153988,40086,6243,24971
1967,145,0.18000968,0.154310558,0.514558,8117.473337,8.227586207,0.272193053,18.80629508,9.498561136,8,4,18,1,13,4,5,0,2.423026,0,1,4,9.10116,76,0.033844501,0.068794698,0.216293007,0.377716988,0.152983993,0.0390172,0.444876999,39629,6155,24621
